date,temperature_2m_mean
2020-11-30,4.5854163
2020-12-01,8.166667
2020-12-02,5.8500004
2020-12-03,5.3312507
2020-12-04,5.0541663
2020-12-05,1.6270833
2020-12-06,1.6708332
2020-12-07,4.691667
2020-12-08,0.6166667
2020-12-09,0.89791673
2020-12-10,1.7041665
2020-12-11,2.3229167
2020-12-12,5.289583
2020-12-13,6.012501
2020-12-14,9.29375
2020-12-15,8.45
2020-12-16,6.772917
2020-12-17,8.491666
2020-12-18,7.7416673
2020-12-19,8.579166
2020-12-20,7.9895825
2020-12-21,7.770834
2020-12-22,10.108334
2020-12-23,9.964582
2020-12-24,5.245833
2020-12-25,3.3416665
2020-12-26,5.608333
2020-12-27,5.0312505
2020-12-28,2.5833333
2020-12-29,3.2500002
2020-12-30,3.9750001
2020-12-31,1.4854168
2021-01-01,2.4979165
2021-01-02,1.8624998
2021-01-03,2.5854166
2021-01-04,3.0249996
2021-01-05,2.8333333
2021-01-06,1.7583336
2021-01-07,2.4708335
2021-01-08,1.6520834
2021-01-09,0.7708333
2021-01-10,2.3270833
2021-01-11,5.879166
2021-01-12,5.7312503
2021-01-13,4.9458337
2021-01-14,1.5770832
2021-01-15,0.82083344
2021-01-16,0.45416677
2021-01-17,4.1875
2021-01-18,5.2270837
2021-01-19,8.008334
