date,D_days,tau,n_strikes,alpha,rho,nu,vol_rmse
2023-02-13,15,0.0410958904109589,150,0.15749530392216626,-0.21126429840071384,2.7584092137058978,0.018158729567176117
2023-02-13,16,0.043835616438356165,91,0.1688864297865515,-0.2629949263802293,2.2201538870824504,0.009456001157102881
2023-02-13,17,0.04657534246575343,94,0.16718729903779772,-0.2341044915632154,2.6580293640649884,0.012477519778224649
2023-02-13,18,0.049315068493150684,126,0.1685048063064185,-0.3104404224102888,2.1151742683505153,0.013295618184617245
2023-02-13,21,0.057534246575342465,105,0.16274040817516155,-0.23467608494387251,2.006351173172837,0.011645407771731809
2023-02-13,22,0.06027397260273973,73,0.16386750238279774,-0.3205688988196021,2.452599577189309,0.00954019925278669
2023-02-13,23,0.06301369863013699,77,0.17126843752389936,-0.34085026926986933,1.783161717053373,0.008851403124960872
2023-02-13,24,0.06575342465753424,68,0.1690288056237557,-0.34945566214163487,2.186630010287256,0.008716317140596985
2023-02-13,25,0.0684931506849315,128,0.17151163108224876,-0.3338751541851053,1.8976048438586421,0.012653155692488375
2023-02-13,28,0.07671232876712329,95,0.1671767364241122,-0.39966043268883356,1.9606028275928573,0.008235131834652583
2023-02-13,29,0.07945205479452055,47,0.1778730440483568,-0.36760649100218584,1.7006624020322816,0.011529238866472167
2023-02-13,32,0.08767123287671233,532,0.15755790541385464,-0.2641904695300078,2.5053936827237173,0.025772852357328485
2023-02-13,35,0.0958904109589041,50,0.17535168387780178,-0.43508764814064477,1.6201461297883957,0.009029673347181785
2023-02-13,39,0.10684931506849316,89,0.18550498551389066,-0.5473188618501538,1.5581930414233378,0.009761592714859066
2023-02-13,46,0.12602739726027398,296,0.1761681501715785,-0.45155607266997266,1.656028698438202,0.01582321066302761
2023-02-13,60,0.1643835616438356,73,0.18200641311533564,-0.6233522662416964,1.423323503039861,0.0039238167917260485
2023-02-13,67,0.18356164383561643,553,0.17462723318352094,-0.5398115028793836,1.6710424065132041,0.010235367954339764
2023-02-13,74,0.20273972602739726,282,0.17781124359964182,-0.6579995606808858,1.5458335987721261,0.006712976963373004
2023-02-13,95,0.2602739726027397,504,0.1769060236367729,-0.5896887464111481,1.4400588714075728,0.00938498102304891
2023-02-13,107,0.29315068493150687,155,0.17956216182255744,-0.6973814402347215,1.2094232018734017,0.007694110173251943
2023-02-13,123,0.336986301369863,465,0.17981927883402365,-0.6464017238615646,1.2741112455365362,0.006460679197395129
2023-02-13,137,0.37534246575342467,314,0.18220698702327798,-0.7253770050137335,1.1944286638368844,0.006144599923515412
2023-02-13,158,0.4328767123287671,201,0.18053262586185104,-0.7009407502875105,1.2301874200428236,0.0034078468685430044
2023-02-13,168,0.4602739726027397,126,0.1811872356432419,-0.7150930562304231,1.1833772597139305,0.004284579331801083
2023-02-13,186,0.5095890410958904,121,0.1820357099979458,-0.7123686817380828,1.1079680090413904,0.004614150665951518
2023-02-14,1,0.0027397260273972603,118,0.3009207052784032,-0.37579119987261556,4.999999999999999,0.12729283380725115
2023-02-14,2,0.005479452054794521,146,0.3943392046425765,-0.8849058534496365,4.999999999996135,0.2938490272475162
2023-02-14,3,0.00821917808219178,693,0.543147745381762,-0.4470956264821976,4.999999999999999,0.3287479705924726
2023-02-14,7,0.019178082191780823,118,0.15588409865822023,-0.4445845362554557,4.999999999999999,0.045525685813617066
2023-02-14,8,0.021917808219178082,120,0.17052903735491812,-0.6563457665841997,4.999999999999999,0.09766519251757938
2023-02-14,9,0.024657534246575342,131,0.23589290605382443,-0.8198942718541209,4.999999999999999,0.17168042505020112
2023-02-14,10,0.0273972602739726,196,0.1935186171450528,-0.7063746786278318,4.999999999999999,0.0870683166185877
2023-02-14,13,0.03561643835616438,124,0.13027332917311807,-0.3670435637842091,4.620349713439038,0.016322277456999986
2023-02-14,14,0.038356164383561646,282,0.1315347105054537,-0.44137060145200246,4.228551569266218,0.0184872736379832
2023-02-14,15,0.0410958904109589,105,0.14489510369333025,-0.4090865924783508,3.6191018631265903,0.00745408739152283
2023-02-14,16,0.043835616438356165,118,0.13439929195164027,-0.4884839456415724,4.999999999999999,0.028635166337356653
2023-02-14,17,0.04657534246575343,168,0.1424631372731634,-0.47602413124077786,3.914855446180708,0.01303518754685869
2023-02-14,20,0.0547945205479452,119,0.14210442379384458,-0.4229550253082905,3.200479294979389,0.006988357437520886
2023-02-14,21,0.057534246575342465,85,0.1478731802056263,-0.433381248740726,3.169559947295469,0.007136652177049714
2023-02-14,22,0.06027397260273973,89,0.14877361536765343,-0.4792717552287258,3.0727451886987893,0.007841922670624401
2023-02-14,23,0.06301369863013699,87,0.13191528090054544,-0.4989427913858969,4.216320932511827,0.02399016833487072
2023-02-14,24,0.06575342465753424,152,0.15322740890090877,-0.4767999335962872,3.0419845810795443,0.010032055665461457
2023-02-14,27,0.07397260273972603,106,0.15221593130566866,-0.482897029888897,2.6897641139938906,0.006156076691732372
2023-02-14,28,0.07671232876712329,54,0.16637135779265694,-0.4244861878840376,2.101060404817794,0.007633621592652887
2023-02-14,29,0.07945205479452055,47,0.1661831052861283,-0.5231951658495934,2.1373830582482185,0.004468802867096081
2023-02-14,31,0.08493150684931507,672,0.14734952545334504,-0.44849004210456084,3.069725506179657,0.01878416396785098
2023-02-14,34,0.09315068493150686,59,0.16031326360463524,-0.527343326443964,2.3173545607706147,0.004708198167084389
2023-02-14,38,0.10410958904109589,142,0.16923062833683808,-0.5645863861311827,2.3785680865949153,0.00733051461258782
2023-02-14,45,0.1232876712328767,368,0.15660815372219533,-0.5699055389812839,2.501757987133126,0.013035561962759151
2023-02-14,59,0.16164383561643836,92,0.16344786932118477,-0.5982374308069179,2.2118297362782697,0.009044968226173757
2023-02-14,66,0.18082191780821918,589,0.140748839501362,-0.6337001775888084,2.7615815381626616,0.028775834933276925
2023-02-14,73,0.2,291,0.14821330324898097,-0.5356906907619886,2.4546592013045783,0.02078120189622667
2023-02-14,94,0.25753424657534246,527,0.16489624022233998,-0.6564002799841535,1.8556621343330137,0.010183661885501868
2023-02-14,106,0.29041095890410956,166,0.15972140202569407,-0.5965567310472963,1.8074835079836777,0.014631735858382388
2023-02-14,122,0.33424657534246577,491,0.1696727393552553,-0.6866421441871959,1.614851595281709,0.009745131289175993
2023-02-14,136,0.3726027397260274,322,0.1561831376076811,-0.5366422233835897,1.7998884420665529,0.01726355915733625
2023-02-14,157,0.4301369863013699,208,0.14852859117024764,-0.5911584463102387,1.8830525775483664,0.02959368891284598
2023-02-14,167,0.4575342465753425,127,0.1629748122777764,-0.5983036073772698,1.607343691069166,0.01232620543765437
2023-02-14,185,0.5068493150684932,128,0.1501604854793755,-0.6459323407058228,1.6520166281551538,0.0248003347678837
2023-02-15,1,0.0027397260273972603,61,0.22987508253731392,0.9989999999999999,4.999999999999999,0.16869454874413975
2023-02-15,2,0.005479452054794521,294,0.41269980083720575,0.9989999999751582,4.999999999938972,0.35595431695723007
2023-02-15,6,0.01643835616438356,67,0.11369346616628542,0.18513741783158136,4.999999999999999,0.030304554338273466
2023-02-15,7,0.019178082191780823,67,0.11457297411231578,-0.08520334924670457,4.988767457930282,0.017062937389475265
2023-02-15,8,0.021917808219178082,86,0.11931642402798745,-0.05463630453376272,4.999999999999999,0.021630923523031923
2023-02-15,9,0.024657534246575342,106,0.1242882117238108,-0.16668156650594648,4.452929783219971,0.021149922698667386
2023-02-15,12,0.03287671232876712,88,0.12323477127203294,-0.07594349499934192,3.3996281552100047,0.015869145851113833
2023-02-15,13,0.03561643835616438,138,0.11779505933113059,-0.23555529740091954,3.7193440732695415,0.01857801122834623
2023-02-15,14,0.038356164383561646,88,0.13448208282540539,-0.20621836654968884,2.745703456585668,0.011373885668698357
2023-02-15,15,0.0410958904109589,93,0.1343293051953541,-0.20906086028436777,3.3195325580878405,0.012328426445553093
2023-02-15,16,0.043835616438356165,124,0.13902067638128768,-0.3113909388347969,2.6451328396519984,0.01276755174247688
2023-02-15,19,0.052054794520547946,102,0.134644671874341,-0.22553463524609046,2.4599250332737426,0.011409941965345359
2023-02-15,20,0.0547945205479452,73,0.13886884705292815,-0.27948673555699455,2.7531046848239744,0.011437060948842543
2023-02-15,21,0.057534246575342465,79,0.14837120489744923,-0.32529348362827276,1.9824052659129467,0.012373803532603382
2023-02-15,22,0.06027397260273973,71,0.14626569986561122,-0.3486852964312115,2.4370822869148414,0.008024564261199584
2023-02-15,23,0.06301369863013699,130,0.15110486549300675,-0.3257163803734561,2.13396108450589,0.013658969395901164
2023-02-15,26,0.07123287671232877,96,0.14658852134583833,-0.3946359850549331,2.1818488016020066,0.007937997839380597
2023-02-15,27,0.07397260273972603,47,0.1583572411485376,-0.3228239795461853,1.9141524559475374,0.013471505140683675
2023-02-15,28,0.07671232876712329,46,0.1592278710863149,-0.4366635036430169,1.853206063095991,0.008384828418848963
2023-02-15,29,0.07945205479452055,52,0.16117377917575867,-0.3588629172235044,1.7620571781634344,0.0149691657120994
2023-02-15,30,0.0821917808219178,533,0.13751460085146233,-0.26066198931282963,2.766589300632699,0.025822926608651642
2023-02-15,33,0.09041095890410959,50,0.15527524911205254,-0.41536743590902153,1.8818006004314591,0.008870413404979178
2023-02-15,37,0.10136986301369863,135,0.1683908596747796,-0.5797388766986774,1.7397481202277394,0.008113382678078703
2023-02-15,44,0.12054794520547946,315,0.16092797191056626,-0.4593852377335796,1.8020823127969456,0.014942979516452837
2023-02-15,58,0.1589041095890411,87,0.16718165539940502,-0.6244027391138373,1.6059737579751168,0.004754679614504061
2023-02-15,65,0.1780821917808219,560,0.15979632794169984,-0.5661272807707733,1.8994654663399944,0.008894911222253912
2023-02-15,72,0.19726027397260273,285,0.16139368837150792,-0.6313436573699406,1.812994951647898,0.005773281012910919
2023-02-15,93,0.2547945205479452,510,0.16596194352296378,-0.6008191656359672,1.5435065112220139,0.009037263080723938
2023-02-15,105,0.2876712328767123,158,0.16845341845179898,-0.6864052499698083,1.31872799324322,0.005232247858432298
2023-02-15,121,0.3315068493150685,469,0.17005113746504502,-0.6486817911149767,1.3533102781511246,0.007131297052844531
2023-02-15,135,0.3698630136986301,318,0.17096604503284804,-0.6955442763180141,1.3148147088911089,0.005950762720523696
2023-02-15,156,0.4273972602739726,202,0.16983541272710553,-0.6889400228540125,1.3403693647589876,0.005301772439837609
2023-02-15,166,0.4547945205479452,126,0.17474059082596255,-0.7279398048412462,1.165067909614779,0.005188089642868353
2023-02-15,184,0.5041095890410959,123,0.17298286860863393,-0.7063371696178095,1.190476118101799,0.007272434298184828
2023-02-16,1,0.0027397260273972603,307,0.698913106672489,-0.00574563730316552,4.999999999999999,0.4101583711487421
2023-02-16,5,0.0136986301369863,111,0.15540701761966505,-0.2586309923014366,4.999999999999999,0.04078788253543049
2023-02-16,6,0.01643835616438356,114,0.16105096716361575,-0.5113389710537808,4.999999999999999,0.02231246074442902
2023-02-16,7,0.019178082191780823,130,0.2617390199045652,-0.8695920212365885,4.999999999999999,0.17978200371194505
2023-02-16,8,0.021917808219178082,194,0.21855331904085715,-0.7640018358671093,4.999999999999999,0.09631888665466545
2023-02-16,11,0.030136986301369864,124,0.14547531188060553,-0.47266262243083174,4.620710483437507,0.015564917016691595
2023-02-16,12,0.03287671232876712,273,0.13777593351822998,-0.5007272349947991,4.743958101089629,0.019281070111494495
2023-02-16,13,0.03561643835616438,105,0.15508183747335746,-0.5105665302027599,3.8812387738028264,0.007165315644560518
2023-02-16,14,0.038356164383561646,117,0.16050487802753619,-0.5964456274958976,4.999999999999999,0.03755174596256625
2023-02-16,15,0.0410958904109589,168,0.1528190996267218,-0.5654242302737016,4.16986321923264,0.012055747478014973
2023-02-16,18,0.049315068493150684,119,0.15001936256467183,-0.49917267082941635,3.4022733220302865,0.006821582243234554
2023-02-16,19,0.052054794520547946,95,0.15587568777450583,-0.48801915524808576,3.3471367726864125,0.007966553330676638
2023-02-16,20,0.0547945205479452,91,0.1608837860521371,-0.5428114438416508,3.0467627510494952,0.0054860138279577714
2023-02-16,21,0.057534246575342465,87,0.15407820544463896,-0.5494738920227666,3.799341682691697,0.012409287366079194
2023-02-16,22,0.06027397260273973,151,0.1653910449122524,-0.547191328754317,3.02992992220201,0.008062758740116055
2023-02-16,25,0.0684931506849315,104,0.1617590068559223,-0.5372090465408448,2.6432172820446174,0.005245017188129939
2023-02-16,26,0.07123287671232877,78,0.17103857047279436,-0.47482703625231254,2.2321927295843653,0.010029620177599742
2023-02-16,27,0.07397260273972603,56,0.1661953587360242,-0.5352508405973615,2.6832379393280936,0.020339514619489803
2023-02-16,28,0.07671232876712329,66,0.14180938050007572,-0.5577048246851569,4.474627534206542,0.041292591084795376
2023-02-16,29,0.07945205479452055,654,0.15438829928969153,-0.43470729522184104,3.053168148972638,0.020791575137375434
2023-02-16,32,0.08767123287671233,58,0.16701507481780484,-0.5529841814113046,2.3677720720036928,0.005318104065466062
2023-02-16,36,0.09863013698630137,146,0.18023974622666405,-0.6209428320854431,2.1859902474002326,0.00840284771078261
2023-02-16,43,0.1178082191780822,360,0.1696780527623656,-0.5883062508201141,2.313631918852631,0.010382174311903272
2023-02-16,57,0.15616438356164383,92,0.17756439709544497,-0.6766315430263586,1.9194445091829033,0.012264971868778526
2023-02-16,64,0.17534246575342466,583,0.1639867089140873,-0.6426615187983448,2.329491075466529,0.014809482022661987
2023-02-16,71,0.19452054794520549,291,0.16033719129869772,-0.6020460504002465,2.3080356485470244,0.016241380056342996
2023-02-16,92,0.25205479452054796,522,0.17485158602086218,-0.654342363428745,1.7142223943206512,0.009640673721670365
2023-02-16,104,0.28493150684931506,163,0.17423275454031537,-0.6822346111338348,1.557599256823725,0.004661865971504364
2023-02-16,120,0.3287671232876712,483,0.17802488334427122,-0.6884139278086931,1.5000491429230884,0.006006586157599463
2023-02-16,134,0.36712328767123287,322,0.174169249320408,-0.6604128637562435,1.5280060236848452,0.007133156516416804
2023-02-16,155,0.4246575342465753,206,0.17556889328007214,-0.6968244740319354,1.4753754106536499,0.008279052016081234
2023-02-16,165,0.4520547945205479,127,0.17196613077633247,-0.6392602194111808,1.5157364929643018,0.010343604381050083
2023-02-16,183,0.5013698630136987,124,0.17802111928471676,-0.7157994949770757,1.2986260278565924,0.0060279349248291945
2023-02-17,4,0.010958904109589041,71,0.09894803269441146,0.8321168367338343,4.999999999999999,0.058855334552169215
2023-02-17,5,0.0136986301369863,73,0.11249022982485989,0.010580189170944821,4.999999999999999,0.027510140631320817
2023-02-17,6,0.01643835616438356,125,0.18485698669437453,-0.6568734759696042,4.999999999999999,0.16382908633652554
2023-02-17,7,0.019178082191780823,162,0.12755623190324555,-0.16448251422804275,4.999999999999999,0.022049626530043075
2023-02-17,10,0.0273972602739726,102,0.1232134687666571,-0.18172572134496232,3.982698109981605,0.019890423900581294
2023-02-17,11,0.030136986301369864,159,0.12140346212905695,-0.22092335954041845,4.0705282032934615,0.02358800461008589
2023-02-17,12,0.03287671232876712,94,0.13901109376849358,-0.34867938063792725,3.4527374188809854,0.01324722218090926
2023-02-17,13,0.03561643835616438,100,0.14080650244250828,-0.30806148154239416,3.6976197660876693,0.016957341785549546
2023-02-17,14,0.038356164383561646,151,0.14806782915858985,-0.40286882710340877,3.0254941856652344,0.013174614366867364
2023-02-17,17,0.04657534246575343,109,0.14071087927776865,-0.36777630729482996,2.9426579465698866,0.013338510190343562
2023-02-17,18,0.049315068493150684,86,0.14761467965584013,-0.3589316654003236,3.056597543926734,0.013561414522993503
2023-02-17,19,0.052054794520547946,93,0.15428902125049704,-0.4590632040276137,2.6093527895827164,0.009004445470939211
2023-02-17,20,0.0547945205479452,78,0.1575076287547797,-0.39628920491681596,2.5730499951922257,0.01218111500411953
2023-02-17,21,0.057534246575342465,143,0.16044420692853617,-0.47414101157130095,2.6031686943643506,0.011725352975470593
2023-02-17,24,0.06575342465753424,100,0.15675012174852748,-0.46264100975626954,2.338994524653232,0.011670214181947254
2023-02-17,25,0.0684931506849315,75,0.16550224242851486,-0.4176607067860977,2.1122715549948965,0.012545991468842776
2023-02-17,26,0.07123287671232877,85,0.16808097492711624,-0.509404362787422,1.9646260734776038,0.010606067778727806
2023-02-17,27,0.07397260273972603,56,0.16771203773626234,-0.44394078174488494,2.167929190437935,0.011169110370110695
2023-02-17,28,0.07671232876712329,599,0.14620233697981472,-0.3247035593498529,2.91877539321094,0.027354256857817862
2023-02-17,31,0.08493150684931507,89,0.16319047572861917,-0.49762682336925723,2.1111179932579844,0.008192637322995152
2023-02-17,32,0.08767123287671233,56,0.16455014399042234,-0.5033799118337255,2.126708477053312,0.008031631350221455
2023-02-17,35,0.0958904109589041,153,0.1757820663768347,-0.6137376323813669,2.191524214820459,0.005746894557335224
2023-02-17,42,0.11506849315068493,351,0.1673993609139328,-0.5660841368339485,2.20333344105841,0.012612813099043527
2023-02-17,56,0.15342465753424658,97,0.17536644067797597,-0.671340874545255,1.8455902260301706,0.006084453013944938
2023-02-17,63,0.1726027397260274,577,0.1628109770985063,-0.6241144322955442,2.2177947062741885,0.017793566381485923
2023-02-17,70,0.1917808219178082,291,0.16228222150019533,-0.6216044879029389,2.159556804514862,0.012648680232604738
2023-02-17,91,0.2493150684931507,518,0.17316055720397544,-0.6453800691083141,1.6643417193487124,0.01107954975617699
2023-02-17,103,0.2821917808219178,166,0.16791453329075812,-0.6500093506106062,1.7035661659831964,0.01148286840256201
2023-02-17,119,0.32602739726027397,482,0.17657774722082786,-0.6812618766566652,1.46927186981599,0.00723644573087248
2023-02-17,133,0.3643835616438356,322,0.16415589356122973,-0.5893278919256454,1.707591814984216,0.015468218794583691
2023-02-17,154,0.42191780821917807,414,0.16368218595948936,-0.6369792367183169,1.6503827399597155,0.02900038988678092
2023-02-17,164,0.44931506849315067,126,0.17112599915088192,-0.6368247314977025,1.507692952017272,0.01656311997542455
2023-02-17,182,0.4986301369863014,123,0.1795967053878128,-0.7191793466082219,1.2282134326217882,0.00452607995861221
2023-02-21,1,0.0027397260273972603,104,0.2728326171548097,0.5329522734572302,4.999999999999999,0.10566655491652882
2023-02-21,2,0.005479452054794521,130,0.37824710891375585,-0.7350874500358725,4.999999999999999,0.2588718577412529
2023-02-21,3,0.00821917808219178,194,0.36192859343693695,-0.7731948816670274,4.999999999999999,0.2052512610554843
2023-02-21,6,0.01643835616438356,125,0.20568697379969625,-0.6006836614051678,4.999999999999999,0.0830776256324676
2023-02-21,7,0.019178082191780823,248,0.16639115122080136,-0.2673912038151726,4.999999999999999,0.025876716419698718
2023-02-21,8,0.021917808219178082,109,0.17970460077362135,-0.4220373275916446,4.3502084179052325,0.016061625912662046
2023-02-21,9,0.024657534246575342,124,0.23448209738419912,-0.7366155424226154,4.999999999999994,0.09088477480751905
2023-02-21,10,0.0273972602739726,168,0.17983720709645665,-0.5216347941609296,4.686063935706274,0.01650074822995089
2023-02-21,13,0.03561643835616438,117,0.17277482270652525,-0.469321869164697,3.5268261399641205,0.013356180288700175
2023-02-21,14,0.038356164383561646,95,0.1778064617442657,-0.45514805507072836,3.7185094332359565,0.014225031761008986
2023-02-21,15,0.0410958904109589,100,0.1850307270919901,-0.5163188566928674,3.214873228127997,0.009339815308427096
2023-02-21,16,0.043835616438356165,100,0.17842412424332132,-0.5381456116643295,4.2462672458197135,0.01944340620461834
2023-02-21,17,0.04657534246575343,152,0.1902723279724542,-0.5405219500562056,3.238268833914541,0.01191705596423146
2023-02-21,20,0.0547945205479452,105,0.18358861769397758,-0.5375087807996087,2.8356843833821364,0.009363736242882153
2023-02-21,21,0.057534246575342465,78,0.19194280041713652,-0.5083399999543351,2.6727162591415006,0.010531027021139344
2023-02-21,22,0.06027397260273973,103,0.1818548136994176,-0.5573410606158427,4.054242944308629,0.032567816012841706
2023-02-21,23,0.06301369863013699,89,0.17459654708442734,-0.5897070578477288,4.956460066799929,0.046468526957580344
2023-02-21,24,0.06575342465753424,658,0.1722047318730329,-0.41705203027614685,3.281909276334786,0.0260927812419236
2023-02-21,27,0.07397260273972603,100,0.18829390621597591,-0.5531072285119634,2.3593507891652816,0.008801654957976657
2023-02-21,28,0.07671232876712329,61,0.1548394022804348,-0.5181929838075242,4.37121445986836,0.059947975885989026
2023-02-21,29,0.07945205479452055,65,0.167827384088764,-0.4830052835368431,4.106562814119247,0.05047725391376748
2023-02-21,31,0.08493150684931507,157,0.20092437038196345,-0.6380970566081692,2.396841660722733,0.007966904874172471
2023-02-21,38,0.10410958904109589,365,0.1874065606982827,-0.6026865181601728,2.470037307779503,0.011875063494882912
2023-02-21,52,0.14246575342465753,99,0.19480675074131693,-0.6748658126494922,2.085595339909592,0.007177006334707579
2023-02-21,59,0.16164383561643836,583,0.1820496848217373,-0.6612211587490535,2.411807491993732,0.016433284095519668
2023-02-21,66,0.18082191780821918,291,0.18027598539614442,-0.6546258291734853,2.329585040113864,0.01721260721880848
2023-02-21,87,0.23835616438356164,524,0.18977442063367916,-0.6763155446106046,1.7712272469453265,0.009347062274062604
2023-02-21,99,0.27123287671232876,164,0.18890661071105627,-0.6987223594788596,1.5996475454785453,0.0054481825426196786
2023-02-21,115,0.3150684931506849,489,0.1913659306712574,-0.7056846454800416,1.5558987357939449,0.007369871963413635
2023-02-21,129,0.35342465753424657,322,0.18355755243540292,-0.6577801851766365,1.6591701077269452,0.011870243891395736
2023-02-21,150,0.410958904109589,415,0.18048158275369636,-0.6743979532938721,1.6696792281060704,0.023621336737966875
2023-02-21,160,0.4383561643835616,127,0.18734011474375678,-0.6784581280458547,1.5081881634862766,0.010439078343998674
2023-02-21,178,0.4876712328767123,126,0.18676717515971,-0.7286830435747512,1.3882688945627102,0.01292760165045677
2023-02-22,1,0.0027397260273972603,86,0.26789834847581695,0.9989999999853304,4.999999999981886,0.17156689401114694
2023-02-22,2,0.005479452054794521,112,0.21628118763642992,0.8486434231094534,4.999999999999999,0.085708889092753
2023-02-22,5,0.0136986301369863,97,0.1395133877256127,0.031518059450176536,4.999999999999999,0.03375638339565731
2023-02-22,6,0.01643835616438356,150,0.14029532616148166,0.054301690522142614,4.999999999999999,0.03640383358267704
2023-02-22,7,0.019178082191780823,99,0.14374175221792124,-0.25199670709212224,4.772127243421245,0.022875964343425054
2023-02-22,8,0.021917808219178082,99,0.1477355074462956,-0.29011083848939534,4.999999999999999,0.02743125831248834
2023-02-22,9,0.024657534246575342,132,0.15439326899567415,-0.2951770345807573,4.039446222338388,0.022566980115020265
2023-02-22,12,0.03287671232876712,107,0.14572044809323367,-0.3563751199758053,3.69739325910447,0.019514005927096702
2023-02-22,13,0.03561643835616438,83,0.15587482977734207,-0.4203557471404456,4.1275134849748545,0.01851045778883449
2023-02-22,14,0.038356164383561646,90,0.1640900807552389,-0.4302458047982227,3.1847956613094883,0.01397411966862698
2023-02-22,15,0.0410958904109589,85,0.16557501730474516,-0.34556838354215375,3.0254426565687877,0.018558712329531976
2023-02-22,16,0.043835616438356165,138,0.17253799354376845,-0.4209306114312503,2.8965135604513965,0.018032786189299783
2023-02-22,19,0.052054794520547946,97,0.16704411897908278,-0.45621417539130893,2.7785870270835913,0.014459269443595477
2023-02-22,20,0.0547945205479452,74,0.17618974978190144,-0.3992472628582486,2.4938698930919774,0.01596024946644607
2023-02-22,21,0.057534246575342465,94,0.18206814581509426,-0.4971943903884465,2.167821602573473,0.014150039151337819
2023-02-22,22,0.06027397260273973,77,0.18142768208839014,-0.42118737784401156,2.365062173388308,0.01411245292972203
2023-02-22,23,0.06301369863013699,558,0.15272894811343482,-0.3144435921331841,3.3395830284768575,0.03354029111909947
2023-02-22,26,0.07123287671232877,96,0.1758182539669168,-0.48264172345398226,2.1786645947819445,0.012906155514712365
2023-02-22,27,0.07397260273972603,54,0.1754728343792638,-0.4285843538285401,2.106449593511597,0.012291209097834752
2023-02-22,28,0.07671232876712329,53,0.18981889350701237,-0.5181715946630765,1.8954552731142067,0.010725546883305265
2023-02-22,29,0.07945205479452055,57,0.19238315222574834,-0.5055481041658877,2.003208705781756,0.010967308674688422
2023-02-22,30,0.0821917808219178,152,0.1903838260572781,-0.5870934330147292,2.021593869790098,0.01233315580164632
2023-02-22,37,0.10136986301369863,344,0.17927337684955366,-0.5034583352349793,2.0907794246706572,0.015771208073004094
2023-02-22,51,0.13972602739726028,96,0.18801356551059362,-0.6625283158994402,1.6865957999613492,0.005341333139724513
2023-02-22,58,0.1589041095890411,560,0.17888310740749366,-0.584173473234462,1.9542636651763772,0.011472243373057014
2023-02-22,65,0.1780821917808219,284,0.18480791847430644,-0.6938426885206607,1.7300688717130661,0.005846855989071402
2023-02-22,86,0.2356164383561644,510,0.18220210339224596,-0.6215830229768846,1.6064542376066966,0.009295714999380943
2023-02-22,98,0.2684931506849315,187,0.1855057260396563,-0.7060031026963508,1.3316752230270144,0.005597039757492963
2023-02-22,114,0.31232876712328766,473,0.18517033061211363,-0.6671731841148234,1.4047940130551422,0.007208196043475671
2023-02-22,128,0.3506849315068493,318,0.18754044169177503,-0.7236550032380998,1.3130998859448797,0.004971862434676571
2023-02-22,149,0.40821917808219177,401,0.18655667252393296,-0.7025564654164538,1.279418338533766,0.006112167942915518
2023-02-22,159,0.43561643835616437,124,0.19243696719398137,-0.7718285936654138,1.0692601923188538,0.012612681147399798
2023-02-22,177,0.4849315068493151,121,0.18724980474045877,-0.7197772816338542,1.1842813467298114,0.0047650737305665915
2023-02-23,1,0.0027397260273972603,188,0.6451714239654274,-0.8666793195062702,4.999999998046143,0.4140271865375154
2023-02-23,4,0.010958904109589041,127,0.3166905539102799,-0.9200488886117779,4.999999999999945,0.24048712791542132
2023-02-23,5,0.0136986301369863,306,0.37967211632723324,-0.8884891787863373,4.999999999999999,0.22917626090382842
2023-02-23,6,0.01643835616438356,127,0.29611138832593276,-0.9364475746797732,4.999999999999999,0.2112960724657194
2023-02-23,7,0.019178082191780823,137,0.27768596510648286,-0.8804406981061981,4.999999999999999,0.18811460383312326
2023-02-23,8,0.021917808219178082,175,0.2734007655278537,-0.8788571707784145,4.999999999999999,0.16463114602299483
2023-02-23,11,0.030136986301369864,138,0.23478521742196845,-0.8538065528573269,4.999999999999999,0.14484051449810736
2023-02-23,12,0.03287671232876712,132,0.2277388218144888,-0.7974565412597736,4.999999999999999,0.13068285673013882
2023-02-23,13,0.03561643835616438,124,0.22586337204075374,-0.8111121736393149,4.999999999999999,0.11647015081561192
2023-02-23,14,0.038356164383561646,120,0.22565135533115957,-0.7859699145279062,4.999999999999999,0.1170888000979898
2023-02-23,15,0.0410958904109589,173,0.19494366219446982,-0.7063986741129936,4.999999999999999,0.07511809153831156
2023-02-23,18,0.049315068493150684,129,0.18022437234696653,-0.6820384834487304,4.999999999999999,0.06138401213807371
2023-02-23,19,0.052054794520547946,111,0.18226651137700986,-0.5594096624670958,3.15389763453326,0.009327235903178474
2023-02-23,20,0.0547945205479452,117,0.18363086351658653,-0.6050653019429408,3.211157118754698,0.008634068557680483
2023-02-23,21,0.057534246575342465,107,0.1640923384872366,-0.579362830417496,4.871093036994185,0.03855375852072781
2023-02-23,22,0.06027397260273973,701,0.14773480106385548,-0.6775667380363545,4.999999999999999,0.05067746207192523
2023-02-23,25,0.0684931506849315,125,0.1560470795008034,-0.5798886818103212,4.504519274081796,0.035316075101098375
2023-02-23,26,0.07123287671232877,98,0.16293616510823486,-0.5881365137558057,4.006836159081124,0.028771374437256504
2023-02-23,27,0.07397260273972603,65,0.18181638653412552,-0.6025046215015846,3.3856677205395025,0.02046305609272219
2023-02-23,28,0.07671232876712329,68,0.1683007404251141,-0.6183675051787042,4.220619929965023,0.04482290282332951
2023-02-23,29,0.07945205479452055,166,0.16900838160530798,-0.6374447979819775,4.073762861513542,0.035434659659779134
2023-02-23,36,0.09863013698630137,373,0.1426479588439018,-0.6744825110739865,3.8552771483783297,0.04052652922960244
